back_team,countrie,datetime,event_link,home_team,status,timestamp
Man City,Inglaterra - Barclays Premier League,12/01/20 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/aston-villa/manchester-city/3029284,Aston Villa,Terminado,1578835800
Atlético,Espanha - Super Copa,12/01/20 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/super-copa/real-madrid/atletico-de-madrid/3024906,Real Madrid,Terminado,1578841200
Monaco,França - Ligue 1,12/01/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/paris-saint-germain/monaco/3030745,PSG,Terminado,1578848400
Juventus,Itália - Serie A TIM,12/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/roma/juventus/3111886,Roma,Terminado,1578847500
A San Luis,México - Primera Division,11/01/20 21:05:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/tigres/atletico-san-luis/3195277,Tigres,Terminado,1578787500
Pachuca,México - Primera Division,12/01/20 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/pumas/pachuca/3195278,Pumas,Terminado,1578841200
Watford,Inglaterra - Barclays Premier League,12/01/20 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/bournemouth/watford/3029283,Bournemouth,Terminado,1578826800
Belenenses,Portugal - Liga Sagres,12/01/20 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/gil-vicente/belenenses/3064779,Gil Vicente,Terminado,1578830400
Guimarães,Portugal - Liga Sagres,12/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/maritimo/vitoria-de-guimaraes/3064787,Marítimo,Terminado,1578839400
Tondela,Portugal - Liga Sagres,12/01/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/braga/tondela/3064780,Braga,Terminado,1578848400
Sevilla,Espanha - Copa del Rey,12/01/20 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/copa-del-rey/escobedo/sevilla/3197011,Escobedo,Terminado,1578816000
Eibar,Espanha - Copa del Rey,12/01/20 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/copa-del-rey/cacereno/eibar/3197012,Cacereño,Terminado,1578816000
Espanyol,Espanha - Copa del Rey,12/01/20 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/copa-del-rey/ss-reyes/espanyol/3197019,SS Reyes,Terminado,1578816000
