back_team,countrie,datetime,event_link,home_team,status,timestamp
Shkendija,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/milan/shkendija/2561402,Milan,Terminado,1502984700
Oleksandria,Europa - Liga Europa,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/bate-borisov/oleksandria/2561403,BATE,Terminado,1502978400
Estrela Vermelha,Europa - Liga Europa,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/krasnodar/estrela-vermelha/2561408,Krasnodar,Terminado,1502978400
Skënderbeu,Europa - Liga Europa,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/dinamo-zagreb/skenderbeu-korce/2561435,Dinamo Zagreb,Terminado,1502978400
Midtjylland,Europa - Liga Europa,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/apollon-limassol/midtjylland/2561462,Apollon,Terminado,1502978400
Braga,Europa - Liga Europa,17/08/17 11:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/hafnarfjordur/braga/2561465,FH,Terminado,1502981100
Östersunds FK,Europa - Liga Europa,17/08/17 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/paok/ostersunds-fk/2561411,PAOK,Terminado,1502982000
Fenerbahçe,Europa - Liga Europa,17/08/17 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/vardar-skopje/fenerbahce/2561421,Vardar,Terminado,1502982000
AEK,Europa - Liga Europa,17/08/17 12:15:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/viktoria-plzen/aek-larnaca/2561409,Viktoria Plzeň,Terminado,1502982900
Maccabi TA,Europa - Liga Europa,17/08/17 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/rheindorf-altach/maccabi-tel-aviv/2561429,Altach,Terminado,1502983800
Sūduva,Europa - Liga Europa,17/08/17 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/ludogorets/suduva-marijampole/2561437,Ludogorets,Terminado,1502983800
Athletic Club,Europa - Liga Europa,17/08/17 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/panathinaikos/athletic-bilbao/2561439,Panathinaikos,Terminado,1502983800
Austria,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/osijek/austria-viena/2561405,Osijek,Terminado,1502984700
AEK,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/club-brugge/aek/2561413,Club Brugge,Terminado,1502984700
Salzburg,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/viitorul/salzburg/2561419,Viitorul,Terminado,1502984700
Marseille,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/domzale/olympique-de-marseille/2561423,Domžale,Terminado,1502984700
Rosenborg,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/ajax/rosenborg/2561425,Ajax,Terminado,1502984700
Sheriff,Europa - Liga Europa,17/08/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/legia-varsovia/sheriff-tiraspol/2561433,Legia,Terminado,1502984700
Videoton,Europa - Liga Europa,17/08/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/partizan-belgrado/fehervar/2561427,Partizan,Terminado,1502985600
Hajduk,Europa - Liga Europa,17/08/17 13:05:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/everton/hajduk-split/2561415,Everton,Terminado,1502985900
Dynamo Kyiv,Europa - Liga Europa,17/08/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/maritimo/dynamo-kiev/2561417,Marítimo,Terminado,1502987400
Junior,Colômbia - Primera División,17/08/17 14:15:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/atletico-huila/junior-barranquilla/2476942,Huila,Terminado,1502990100
Tolima,Colômbia - Primera División,17/08/17 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/once-caldas/tolima/2476941,Once Caldas,Terminado,1503000000
Jaguares,Colômbia - Primera División,17/08/17 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/millonarios/jaguares-de-cordoba/2476944,Millonarios,Terminado,1503007200
Szombathelyi,Hungria - NB I,17/08/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/hungria/nb-i/ferencvarosi/szombathelyi-haladas/2469324,Ferencváros,Terminado,1502974800
Start,Noruega - Adeccoligaen,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/noruega/adeccoligaen/ullensaker-kisa/start-kristiansand/2383643,Ullensaker,Terminado,1502978400
Stumbras,Lituânia - A Lyga,17/08/17 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/lituania/a-lyga/kauno-zalgiris/stumbras/2417158,Spyris,Terminado,1502971200
Panegialios,Mundo - Amistosos,17/08/17 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/niki-volos/panegialios/2573664,Niki,Terminado,1502973000
Crotone,Mundo - Amistosos,17/08/17 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/roccella/crotone/2573665,Roccella,Terminado,1502973000
Warriors,Cingapura - S-League,17/08/17 06:45:00,https://www.academiadasapostasbrasil.com/stats/match/cingapura/s-league/balestier-khalsa/armed-forces/2409618,Balestier,Terminado,1502963100
Naft,Irã - Premier League,17/08/17 09:15:00,https://www.academiadasapostasbrasil.com/stats/match/ira/premier-league/tractor-sazi/naft-tehran/2536552,Tractor,Terminado,1502972100
Sepahan,Irã - Premier League,17/08/17 09:45:00,https://www.academiadasapostasbrasil.com/stats/match/ira/premier-league/zob-ahan/sepahan/2536553,Zob Ahan,Terminado,1502973900
Esteghlal,Irã - Premier League,17/08/17 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/ira/premier-league/saipa/esteghlal/2536554,Saipa,Terminado,1502975700
Sanat Naft,Irã - Premier League,17/08/17 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/ira/premier-league/pars-jam-bushehr/sanat-naft/2536557,Pars Jam Bushehr,Terminado,1502975700
Faisaly,Arábia Saudita - Liga,17/08/17 10:20:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-raed/al-faysaly-al-majmaah/2462783,Raed,Terminado,1502976000
Fateh,Arábia Saudita - Liga,17/08/17 11:50:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-ahli/al-fateh/2462784,Ahli,Terminado,1502981400
Sounders II,Estados Unidos - USL,17/08/17 20:30:00,https://www.academiadasapostasbrasil.com/stats/match/estados-unidos/usl/portland-timbers-ii/seattle-sounders-ii/2406210,Portland U23,Terminado,1503012600
Cholet,França - National,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/national/pau/cholet/2518687,Pau,Terminado,1502978400
Metta/LU,Letônia - Latvijas kauss,17/08/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/letonia/latvijas-kauss/spartaks-jurmala/metta-lu/2521344,Spartaks,Terminado,1502974800
Internacional II,Brasil - Copa Gaúcha,17/08/17 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-gaucha/tres-passos/internacional-ii/2558334,Três Passos,Terminado,1502982000
EC São José,Brasil - Copa Gaúcha,17/08/17 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-gaucha/aimore/ec-sao-jose/2558323,Aimoré,Terminado,1503000000
Spain U19,Europa - UEFA U19 Championship Women,17/08/17 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/uefa-u19-championship-women/netherlands-u19/spain-u19/2473360,Netherlands U19,Terminado,1502967600
France U19,Europa - UEFA U19 Championship Women,17/08/17 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/uefa-u19-championship-women/germany-u19/france-u19/2473359,Germany U19,Terminado,1502982000
England U19,Europa - UEFA U19 Championship Women,17/08/17 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/uefa-u19-championship-women/scotland-u19/england-u19/2573792,Scotland U19,Terminado,1502982000
Göteborg,Suécia - Damallsvenskan,17/08/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/damallsvenskan/pitea/goteborg-fc/2393486,Piteå,Terminado,1502978400
Avaldsnes,Noruega - Kvinne Toppserien,17/08/17 11:35:00,https://www.academiadasapostasbrasil.com/stats/match/noruega/kvinne-toppserien/lillestrom/avaldsnes/2384164,Lillestrøm,Terminado,1502980500
Santos,Estônia - Esiliiga,17/08/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/estonia/esiliiga/rakvere-tarvas/tartu-santos/2396895,Rakvere,Terminado,1502974800
Leiknir R,Islândia - 1 Deild Karla,17/08/17 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/islandia/1-deild-karla/selfoss/leiknir-reykjavik/2410155,Selfoss,Terminado,1502983800
