back_team,countrie,datetime,event_link,home_team,status,timestamp
Zulia,América do Sul - Copa Bridgestone Sul-Americana,15/08/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-bridgestone-sul-americana/colon/zulia/3082693,Colón,Terminado,1565904600
Ponte Preta,Brasil - Série B,15/08/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/figueirense/ponte-preta/2988030,Figueirense,Terminado,1565904600
Caramba/Dinamo,Europa - Liga Europa,15/08/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/helsinki/riga/3093845,HJK,Terminado,1565874000
Feyenoord,Europa - Liga Europa,15/08/19 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/dinamo-tbilisi/feyenoord/3095081,Dinamo Tbilisi,Terminado,1565875800
Thun,Europa - Liga Europa,15/08/19 10:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/spartak-moscou/thun/3095075,Spartak M,Terminado,1565876700
Maccabi TA,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/suduva-marijampole/maccabi-tel-aviv/3093841,Sūduva,Terminado,1565877600
Sarajevo,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/bate-borisov/fk-sarajevo/3093871,BATE,Terminado,1565877600
Sheriff,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/solna/sheriff-tiraspol/3094257,AIK,Terminado,1565877600
Torino,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/shakhtyor-soligorsk/torino/3095057,Shakhtyor,Terminado,1565877600
Austria,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/apollon-limassol/austria-viena/3095073,Apollon,Terminado,1565877600
Steaua,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/mlada-boleslav/steaua-bucareste/3095083,Mladá Boleslav,Terminado,1565877600
Partizan,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/yeni-malatyaspor/partizan-belgrado/3095087,Yeni Malatya,Terminado,1565877600
Malmö,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/zrinjski-mostar/malmo/3095089,Zrinjski,Terminado,1565877600
CSKA,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/zorya-luhansk/cska-sofia/3095091,Zorya,Terminado,1565877600
Neftçi,Europa - Liga Europa,15/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/bnei-yehuda-tel-aviv/neftchi-baku/3095093,Bnei Yehuda,Terminado,1565877600
Ludogorets,Europa - Liga Europa,15/08/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/the-new-saints/ludogorets/3093847,TNS,Terminado,1565879400
Norrköping,Europa - Liga Europa,15/08/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/hapoel-beer-sheva/norrkoping/3095049,H Be'er Sheva,Terminado,1565879400
Sparta,Europa - Liga Europa,15/08/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/trabzonspor/sparta-praga/3095097,Trabzon,Terminado,1565879400
Astana,Europa - Liga Europa,15/08/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/valletta/astana/3093875,Valletta,Terminado,1565881200
Antwerp,Europa - Liga Europa,15/08/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/viktoria-plzen/antwerp/3095065,Viktoria Plzeň,Terminado,1565881200
CS U Craiova,Europa - Liga Europa,15/08/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/aek/cs-u-craiova/3095099,AEK,Terminado,1565881200
Haugesund,Europa - Liga Europa,15/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/psv-eindhoven/haugesund/3095055,PSV,Terminado,1565883000
Molde,Europa - Liga Europa,15/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/aris-saloniki/molde/3095059,Aris,Terminado,1565883000
Lok Plovdiv,Europa - Liga Europa,15/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/strasbourg/lokomotiv-plovdiv-1936/3095067,Strasbourg,Terminado,1565883000
Illichivets',Europa - Liga Europa,15/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/az-alkmaar/illychivets-mariupol/3095069,AZ,Terminado,1565883000
AEK,Europa - Liga Europa,15/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/gent/aek-larnaca/3095077,Gent,Terminado,1565883000
Vaduz,Europa - Liga Europa,15/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/eintracht-frankfurt/vaduz/3095079,Frankfurt,Terminado,1565883000
Brøndby,Europa - Liga Europa,15/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/braga/brondby/3095051,Braga,Terminado,1565883900
Pyunik,Europa - Liga Europa,15/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/wolverhampton/pyunik-yerevan/3095053,Wolverhampton,Terminado,1565883900
Midtjylland,Europa - Liga Europa,15/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/rangers/midtjylland/3095061,Rangers,Terminado,1565883900
Rijeka,Europa - Liga Europa,15/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/aberdeen/rijeka/3095063,Aberdeen,Terminado,1565883900
Luzern,Europa - Liga Europa,15/08/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/espanyol/luzern/3095095,Espanyol,Terminado,1565884800
Chicago,Estados Unidos - Major League Soccer,14/08/19 21:00:00,https://www.academiadasapostasbrasil.com/stats/match/estados-unidos/major-league-soccer/portland-timbers/chicago-fire/2960114,Portland,Terminado,1565827200
Guoan,China - Super Liga,15/08/19 05:35:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/dalian-yifang/beijing-guoan/2980039,Dalian Y.,Terminado,1565858100
Shandong,China - Super Liga,15/08/19 05:35:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/wuhan-zall/shandong-luneng/2980042,Wuhan,Terminado,1565858100
Shenhua,China - Super Liga,15/08/19 05:35:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/tianjin-quanjian/shanghai-shenhua/2980043,Tianjin,Terminado,1565858100
Lifan,China - Super Liga,15/08/19 05:35:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/guangzhou-evergrande/chongqing-lifan/2980045,Guangzhou,Terminado,1565858100
